,customer_id,gender,most_recent_order_date,order_count
1617,2617,0,2017-02-24 01:14:19,1
1618,2618,0,2017-02-24 01:26:15,1
1619,2619,0,2017-02-24 01:28:19,1
1620,2620,1,2017-02-24 01:48:40,1
1621,2621,1,2017-03-04 01:00:43,2
1622,2622,0,2017-02-24 02:12:25,1
1623,2623,0,2017-02-24 02:30:12,1
1624,2624,1,2017-02-24 03:10:05,2
1625,2625,0,2017-02-24 02:59:55,1
1626,2626,1,2017-03-28 18:10:37,4
1627,2627,0,2017-02-24 03:20:14,1
1628,2628,0,2017-02-24 03:31:53,1
1629,2629,1,2017-02-24 03:43:34,1
1630,2630,0,2017-02-24 03:51:38,1
1631,2631,0,2017-02-24 03:55:26,1
1632,2632,0,2017-05-16 14:25:01,3
1633,2633,0,2017-02-24 06:14:21,1
1634,2634,0,2017-05-06 20:35:37,2
1635,2635,1,2017-02-24 07:51:58,1
1636,2636,1,2017-02-24 08:11:39,1
1637,2637,1,2017-04-18 19:32:02,2
1638,2638,0,2017-02-24 15:12:17,1
1639,2639,0,2017-02-24 15:27:25,1
1640,2640,0,2017-06-25 13:04:45,3
1641,2641,0,2017-02-24 16:22:15,1
1642,2642,0,2017-06-19 17:02:04,4
1643,2643,1,2017-08-16 17:14:41,6
1644,2644,1,2017-02-24 19:24:08,1
1645,2645,1,2017-02-24 20:06:47,1
1646,2646,0,2017-02-24 20:53:29,1
1647,2647,1,2017-02-24 20:59:10,1
1648,2648,1,2017-02-24 22:09:20,1
1649,2649,0,2017-02-25 00:14:28,1
1650,2650,1,2017-02-25 00:15:48,1
1651,2651,0,2017-02-25 00:33:19,1
1652,2652,1,2017-02-25 00:45:35,1
1653,2653,1,2017-02-25 02:29:20,1
1654,2654,0,2017-02-25 02:43:13,1
1655,2655,0,2017-12-03 17:16:13,2
1656,2656,1,2017-06-02 02:34:38,2
1657,2657,0,2017-02-25 04:27:38,1
1658,2658,1,2017-02-25 04:52:35,1
1659,2659,1,2017-02-25 05:23:47,1
1660,2660,0,2017-02-25 10:07:53,1
1661,2661,0,2017-02-25 12:43:51,1
1662,2662,1,2017-02-25 12:48:01,1
1663,2663,1,2017-02-25 14:08:47,1
1664,2664,0,2017-02-25 15:31:57,1
1665,2665,1,2017-02-25 16:45:11,1
1666,2666,1,2017-02-25 16:57:48,1
1667,2667,0,2017-02-25 17:03:56,1
1668,2668,1,2017-02-25 17:16:38,1
1669,2669,1,2017-03-20 22:18:40,5
1670,2670,1,2017-05-13 19:39:41,4
1671,2671,0,2017-06-20 18:10:17,2
1672,2672,1,2017-02-25 19:28:39,1
1673,2673,0,2017-05-14 14:25:23,2
1674,2674,1,2017-02-25 21:29:50,1
1675,2675,1,2017-02-26 00:16:49,1
1676,2676,1,2017-02-26 01:33:55,1
1677,2677,0,2017-06-02 19:55:54,5
1678,2678,1,2017-02-26 01:59:35,1
1679,2679,0,2017-02-26 02:57:53,1
1680,2680,1,2017-02-26 03:48:43,1
1681,2681,0,2017-02-26 11:20:07,1
1682,2682,1,2017-04-02 01:22:17,5
1683,2683,1,2017-11-25 15:25:16,2
1684,2684,1,2017-02-26 16:46:51,1
1685,2685,1,2017-02-26 16:52:45,1
1686,2686,0,2017-02-26 17:34:18,1
1687,2687,1,2017-02-26 18:50:32,1
1688,2688,0,2017-02-26 18:53:27,1
1689,2689,1,2017-02-26 19:23:20,1
1690,2690,1,2017-05-22 03:08:43,2
1691,2691,0,2017-02-26 20:37:46,1
1692,2692,1,2017-02-26 20:43:35,1
1693,2693,0,2017-02-26 21:05:32,1
1694,2694,1,2017-02-26 21:13:41,1
1695,2695,1,2017-02-26 21:39:41,1
1696,2696,0,2017-02-26 21:51:44,1
1697,2697,0,2017-11-24 00:33:19,7
1698,2698,0,2017-04-20 21:11:48,3
1699,2699,1,2017-02-26 23:05:37,1
1700,2700,1,2017-07-15 02:22:18,5
1701,2701,1,2017-02-26 23:38:29,1
1702,2702,0,2017-04-05 04:13:44,2
1703,2703,1,2017-02-27 00:29:40,1
1704,2704,1,2017-02-27 00:52:15,1
1705,2705,0,2017-03-06 00:43:50,2
1706,2706,0,2017-02-27 01:24:21,1
1707,2707,1,2017-05-31 22:34:22,3
1708,2708,1,2017-03-12 23:25:19,2
1709,2709,0,2017-02-27 02:29:08,1
1710,2710,1,2017-06-12 14:02:39,3
1711,2711,1,2017-02-27 05:06:02,1
1712,2712,1,2017-02-27 05:34:05,1
1713,2713,0,2017-02-27 06:26:20,1
1714,2714,1,2017-02-27 10:25:19,1
1715,2715,0,2017-02-27 13:23:29,1
1716,2716,0,2017-02-27 13:33:00,1
1717,2717,0,2017-05-22 02:59:34,2
1718,2718,1,2017-02-27 14:08:44,1
1719,2719,1,2017-10-08 17:23:42,2
1720,2720,1,2017-02-27 15:47:17,1
1721,2721,1,2017-02-27 15:55:22,1
1722,2722,1,2017-02-27 17:11:09,1
1723,2723,0,2017-02-27 17:35:19,1
1724,2724,1,2017-02-27 17:40:09,1
1725,2725,1,2017-02-27 18:00:28,1
1726,2726,0,2017-12-17 21:22:28,3
1727,2727,0,2017-02-27 18:54:50,1
1728,2728,1,2017-02-27 19:47:04,1
1729,2729,0,2017-05-20 14:21:08,2
1730,2730,1,2017-02-27 20:51:57,1
1731,2731,1,2017-06-04 18:07:44,3
1732,2732,1,2017-02-27 21:10:31,1
1733,2733,0,2017-02-27 21:27:58,1
1734,2734,1,2017-02-27 21:32:36,1
1735,2735,1,2017-02-27 21:45:27,1
1736,2736,1,2017-04-08 23:06:36,2
1737,2737,1,2017-04-07 14:41:22,2
1738,2738,1,2017-02-27 23:38:28,1
1739,2739,0,2017-02-28 01:17:51,2
1740,2740,0,2017-02-28 00:38:20,1
1741,2741,0,2017-02-28 00:48:12,1
1742,2742,1,2017-02-28 02:06:14,1
1743,2743,1,2017-04-23 23:01:18,3
1744,2744,1,2017-03-30 03:43:33,2
1745,2745,1,2017-02-28 03:41:30,1
1746,2746,0,2017-02-28 04:26:31,1
1747,2747,0,2017-05-12 14:38:05,2
1748,2748,1,2017-02-28 15:37:57,1
1749,2749,0,2017-02-28 16:02:43,1
1750,2750,0,2017-05-18 23:52:35,2
1751,2751,0,2017-02-28 16:46:16,1
1752,2752,0,2017-02-28 19:01:31,1
1753,2753,1,2017-02-28 19:06:52,1
1754,2754,0,2017-11-28 02:00:21,2
1755,2755,1,2017-03-14 14:31:10,2
1756,2756,1,2017-02-28 20:50:32,1
1757,2757,1,2017-02-28 21:01:27,1
1758,2758,1,2017-02-28 21:30:54,1
1759,2759,0,2017-02-28 21:37:42,1
1760,2760,0,2017-02-28 21:40:35,1
1761,2761,1,2017-02-28 21:41:18,1
1762,2762,1,2017-02-28 21:55:58,1
1763,2763,1,2017-02-28 22:04:01,1
1764,2764,1,2017-02-28 22:07:26,1
1765,2765,1,2017-02-28 22:25:59,1
1766,2766,0,2017-02-28 22:30:25,1
1767,2767,1,2017-08-22 19:21:20,2
1768,2768,0,2017-02-28 23:13:22,1
1769,2769,0,2017-02-28 23:16:48,1
1770,2770,1,2017-02-28 23:26:15,1
1771,2771,1,2017-02-28 23:28:49,1
1772,2772,0,2017-08-25 00:43:02,2
1773,2773,1,2017-03-01 00:01:36,1
1774,2774,1,2017-04-10 12:19:04,2
1775,2775,1,2017-03-01 00:36:20,1
1776,2776,1,2017-03-01 01:01:31,1
1777,2777,0,2017-03-01 01:56:26,1
1778,2778,0,2017-06-02 17:09:03,2
1779,2779,1,2017-03-01 02:37:36,1
1780,2780,1,2017-03-07 20:23:34,2
1781,2781,0,2017-06-10 18:17:11,2
1782,2782,1,2017-07-02 04:41:14,2
1783,2783,1,2017-03-06 04:57:19,2
1784,2784,1,2017-03-01 04:11:21,1
1785,2785,0,2017-03-01 04:11:48,1
1786,2786,0,2017-03-01 04:23:29,1
1787,2787,1,2017-03-01 06:42:10,1
1788,2788,0,2017-03-01 11:01:59,1
1789,2789,0,2017-03-01 12:44:05,1
1790,2790,1,2017-03-01 13:19:31,1
1791,2791,0,2017-03-01 15:20:29,1
1792,2792,0,2017-03-01 15:54:31,1
1793,2793,1,2017-03-01 16:32:36,1
1794,2794,1,2017-03-01 16:55:07,1
1795,2795,1,2017-03-01 16:55:24,1
1796,2796,0,2017-03-01 17:38:07,1
1797,2797,0,2017-03-01 19:22:20,1
1798,2798,1,2017-03-23 17:12:56,2
1799,2799,1,2017-03-01 20:03:43,1
1800,2800,0,2017-03-01 20:53:27,1
1801,2801,0,2017-03-01 21:31:01,1
1802,2802,0,2017-03-01 21:58:09,1
1803,2803,0,2017-03-01 22:36:26,1
1804,2804,0,2017-04-08 20:37:38,2
1805,2805,0,2017-03-01 23:16:08,1
1806,2806,0,2017-03-02 00:45:38,1
1807,2807,1,2017-03-02 01:48:25,1
1808,2808,1,2017-09-09 15:42:33,6
1809,2809,0,2017-03-02 03:30:22,1
1810,2810,0,2017-03-02 03:52:33,1
1811,2811,1,2017-03-02 06:26:11,1
1812,2812,0,2017-03-02 12:49:52,1
1813,2813,0,2017-03-20 14:36:43,2
1814,2814,1,2017-05-21 05:18:19,2
1815,2815,0,2017-03-02 14:25:38,1
1816,2816,0,2017-03-02 14:46:36,1
1817,2817,1,2017-03-02 15:50:17,1
1818,2818,0,2017-03-02 16:47:45,1
1819,2819,0,2017-03-31 18:45:17,2
1820,2820,1,2017-12-15 14:48:05,2
1821,2821,0,2017-03-02 17:02:57,1
1822,2822,0,2017-03-02 17:47:51,1
1823,2823,0,2017-03-02 19:47:20,1
1824,2824,0,2017-03-02 20:10:30,1
1825,2825,0,2017-03-02 21:20:18,1
1826,2826,0,2017-03-02 21:21:31,1
1827,2827,1,2017-03-02 21:31:08,1
1828,2828,0,2017-03-02 22:03:36,1
1829,2829,0,2017-03-02 22:05:36,1
1830,2830,0,2017-03-02 22:08:02,1
1831,2831,1,2017-03-02 22:09:00,1
1832,2832,1,2017-08-27 17:52:43,3
1833,2833,0,2017-03-02 23:12:07,1
1834,2834,1,2017-06-09 23:33:43,5
1835,2835,0,2017-03-02 23:40:05,1
1836,2836,0,2017-03-03 00:15:04,1
1837,2837,0,2017-09-06 14:57:43,6
1838,2838,1,2017-03-03 01:41:02,1
1839,2839,1,2017-03-03 08:05:22,1
1840,2840,0,2017-03-03 14:27:34,1
1841,2841,1,2017-03-03 15:00:45,1
1842,2842,0,2017-03-03 15:05:27,1
1843,2843,0,2017-03-03 15:32:50,1
1844,2844,0,2017-03-03 15:48:23,1
1845,2845,0,2017-06-20 21:43:07,2
1846,2846,1,2017-03-03 17:31:32,1
1847,2847,1,2017-03-03 18:14:52,1
1848,2848,0,2017-03-03 18:18:55,1
1849,2849,0,2017-03-03 19:05:36,1
1850,2850,1,2017-03-03 19:08:33,1
1851,2851,0,2017-03-03 20:14:53,1
1852,2852,1,2017-06-19 21:05:23,3
1853,2853,0,2017-03-15 21:09:02,2
1854,2854,1,2017-03-03 21:14:43,1
1855,2855,0,2017-05-22 00:52:24,2
1856,2856,0,2017-03-03 22:10:23,1
1857,2857,0,2017-03-03 22:55:52,1
1858,2858,0,2017-03-06 14:21:13,2
1859,2859,1,2017-03-04 00:21:32,1
1860,2860,1,2017-03-04 01:07:34,1
1861,2861,0,2017-03-04 02:10:21,1
1862,2862,1,2017-03-04 04:23:42,1
1863,2863,1,2017-03-04 06:31:59,1
1864,2864,1,2017-03-04 13:03:52,1
1865,2865,0,2017-03-04 14:47:40,1
1866,2866,0,2017-09-06 22:08:05,6
1867,2867,0,2017-03-04 15:39:14,1
1868,2868,1,2017-03-04 16:15:13,1
1869,2869,0,2017-04-30 10:22:35,2
1870,2870,0,2017-03-04 18:02:09,1
1871,2871,0,2017-10-10 03:47:11,4
1872,2872,0,2017-06-15 16:06:52,2
1873,2873,1,2017-03-04 19:59:45,1
1874,2874,0,2017-04-09 04:15:13,2
1875,2875,1,2017-03-13 13:48:31,2
1876,2876,0,2017-09-13 12:13:16,7
1877,2877,1,2017-08-23 16:39:49,3
1878,2878,0,2017-03-13 14:38:24,2
1879,2879,1,2017-03-05 01:49:46,1
1880,2880,0,2017-03-05 02:08:35,1
1881,2881,1,2017-03-14 00:47:28,2
1882,2882,1,2017-03-05 03:55:33,1
1883,2883,0,2017-03-05 05:05:20,1
1884,2884,1,2017-03-05 14:44:13,1
1885,2885,1,2017-05-21 14:07:21,2
1886,2886,0,2017-03-05 17:02:43,1
1887,2887,0,2017-03-05 18:42:50,1
1888,2888,0,2017-06-02 15:50:10,2
1889,2889,0,2017-06-18 04:19:14,2
1890,2890,1,2017-03-05 20:49:59,1
1891,2891,0,2017-06-24 01:54:18,3
1892,2892,0,2017-05-18 18:43:52,2
1893,2893,0,2017-03-05 21:31:57,1
1894,2894,0,2017-03-05 21:55:44,1
1895,2895,1,2017-03-05 21:56:56,1
1896,2896,0,2017-07-14 21:59:42,3
1897,2897,1,2017-06-09 17:51:51,2
1898,2898,1,2017-03-06 00:19:47,1
1899,2899,0,2017-04-12 05:40:37,2
1900,2900,0,2017-06-12 18:24:51,2
1901,2901,1,2017-08-14 04:24:16,4
1902,2902,0,2017-03-06 02:10:56,1
1903,2903,0,2017-03-06 02:12:35,1
1904,2904,0,2017-09-11 17:33:35,3
1905,2905,1,2017-03-06 02:38:14,1
1906,2906,0,2017-03-06 02:52:19,1
1907,2907,1,2017-04-02 14:20:56,2
1908,2908,0,2017-08-17 16:30:11,2
1909,2909,1,2017-03-06 04:03:33,1
1910,2910,1,2017-11-24 05:30:39,2
1911,2911,0,2017-03-06 04:29:20,1
1912,2912,1,2017-03-06 05:13:07,1
1913,2913,1,2017-03-06 05:33:52,1
1914,2914,0,2017-05-25 22:40:53,3
1915,2915,0,2017-03-06 06:36:16,1
1916,2916,0,2017-03-06 06:49:02,1
1917,2917,0,2017-03-06 06:55:10,1
1918,2918,1,2017-05-03 00:15:02,2
1919,2919,1,2017-03-06 12:59:45,1
1920,2920,0,2017-03-06 13:08:58,1
1921,2921,1,2017-03-06 14:52:56,1
1922,2922,0,2017-03-06 15:05:55,1
1923,2923,1,2017-03-06 15:06:04,1
1924,2924,1,2017-03-06 16:00:47,1
1925,2925,0,2017-05-18 15:27:33,2
1926,2926,0,2017-03-06 16:03:39,1
1927,2927,0,2017-03-06 17:14:18,1
1928,2928,0,2017-06-30 15:09:47,3
1929,2929,0,2017-03-06 17:58:21,1
1930,2930,1,2017-04-19 08:35:57,2
1931,2931,0,2017-03-06 18:25:07,1
1932,2932,0,2017-03-06 18:55:53,1
1933,2933,1,2017-03-06 19:16:34,1
1934,2934,1,2017-03-06 19:46:55,1
1935,2935,0,2017-03-06 19:54:29,1
1936,2936,0,2017-03-26 23:33:00,6
1937,2937,1,2017-03-06 20:34:18,1
1938,2938,1,2017-03-06 20:58:47,1
1939,2939,0,2017-03-06 21:38:23,1
1940,2940,1,2017-03-06 23:14:43,1
1941,2941,0,2017-03-07 00:00:46,1
1942,2942,1,2017-07-16 02:19:29,3
1943,2943,0,2017-06-19 17:27:34,3
1944,2944,1,2017-03-07 02:07:33,1
1945,2945,1,2017-03-07 02:13:43,1
1946,2946,1,2017-05-23 02:51:59,3
1947,2947,1,2017-03-07 03:28:26,1
1948,2948,0,2017-03-11 02:01:27,2
1949,2949,0,2017-03-07 05:23:50,1
1950,2950,0,2017-05-05 00:29:32,2
1951,2951,0,2017-03-07 05:33:13,1
1952,2952,0,2017-07-11 00:49:09,5
1953,2953,0,2017-03-27 05:40:09,3
1954,2954,1,2017-07-13 00:16:30,5
1955,2955,0,2017-03-07 12:10:04,1
1956,2956,0,2017-03-07 12:14:14,1
1957,2957,1,2017-03-07 12:47:23,1
1958,2958,0,2017-04-04 18:07:57,2
1959,2959,1,2017-10-18 16:13:59,2
1960,2960,1,2017-03-07 15:33:59,1
1961,2961,0,2017-03-07 15:53:27,1
1962,2962,1,2017-03-07 16:35:28,1
1963,2963,1,2017-03-07 17:26:58,1
1964,2964,0,2017-03-07 17:38:49,1
1965,2965,0,2017-03-07 18:13:40,1
1966,2966,1,2017-03-07 18:36:01,1
1967,2967,1,2017-05-23 14:42:04,8
1968,2968,1,2017-03-07 19:43:32,1
1969,2969,0,2017-03-07 20:19:42,1
1970,2970,0,2017-03-07 20:30:16,1
1971,2971,0,2017-04-22 22:55:59,2
1972,2972,1,2017-04-10 21:30:13,2
1973,2973,1,2017-03-07 20:56:14,1
1974,2974,1,2017-03-07 21:19:46,1
1975,2975,0,2017-03-07 21:43:14,1
1976,2976,1,2017-04-11 03:33:49,2
1977,2977,1,2017-05-07 14:19:18,2
1978,2978,1,2017-03-07 23:28:41,1
1979,2979,0,2017-07-11 11:23:39,5
1980,2980,1,2017-03-07 23:36:41,1
1981,2981,0,2017-03-07 23:41:56,1
1982,2982,1,2017-06-30 21:48:46,3
1983,2983,1,2017-05-24 23:55:56,3
1984,2984,0,2017-07-31 15:08:32,4
1985,2985,1,2017-04-12 19:51:13,3
1986,2986,0,2017-05-30 19:28:03,2
1987,2987,1,2017-03-08 01:23:24,1
1988,2988,0,2017-03-22 03:18:17,2
1989,2989,0,2017-03-08 01:47:41,1
1990,2990,0,2017-03-08 02:29:36,1
1991,2991,0,2017-03-09 19:14:13,2
1992,2992,1,2017-03-08 03:23:27,1
1993,2993,0,2017-03-08 03:29:06,1
1994,2994,1,2017-03-20 15:58:50,2
1995,2995,0,2017-03-08 03:48:33,1
1996,2996,1,2017-03-22 01:29:58,2
1997,2997,0,2017-03-08 09:08:44,1
1998,2998,1,2017-03-08 14:53:26,1
1999,2999,0,2017-04-06 18:34:37,2
2000,3000,0,2017-03-08 16:02:45,1
2001,3001,0,2017-03-08 16:06:59,1
2002,3002,0,2017-03-08 18:00:07,1
2003,3003,1,2017-03-08 18:24:15,1
2004,3004,0,2017-03-08 18:50:06,1
2005,3005,0,2017-03-08 18:59:02,1
2006,3006,0,2017-04-02 15:28:21,3
2007,3007,1,2017-06-17 15:20:04,3
2008,3008,1,2017-03-08 19:44:54,1
2009,3009,0,2017-03-08 21:01:04,1
2010,3010,0,2017-03-08 21:15:16,1
2011,3011,1,2017-03-08 21:19:05,1
2012,3012,0,2017-03-08 22:10:05,1
2013,3013,0,2017-03-22 03:07:51,2
2014,3014,1,2017-03-08 23:46:29,1
2015,3015,0,2017-05-21 22:14:15,2
2016,3016,0,2017-03-09 00:09:22,2
2017,3017,1,2017-03-09 00:15:34,1
2018,3018,1,2017-03-09 01:03:47,1
2019,3019,0,2017-03-09 01:15:37,1
2020,3020,0,2017-03-09 03:49:09,1
2021,3021,0,2017-04-05 01:47:14,2
2022,3022,0,2017-03-13 20:40:09,2
2023,3023,1,2017-03-24 15:47:23,2
2024,3024,0,2017-03-09 13:44:56,1
2025,3025,1,2017-03-09 14:11:11,1
2026,3026,0,2017-03-09 14:27:01,1
2027,3027,0,2017-03-09 14:50:13,1
2028,3028,0,2017-10-08 18:39:11,5
2029,3029,0,2017-07-23 20:37:22,4
2030,3030,0,2017-05-25 17:59:40,3
2031,3031,0,2017-05-18 11:11:18,5
2032,3032,0,2017-03-09 16:46:00,1
2033,3033,1,2017-03-09 16:47:13,1
2034,3034,0,2017-05-05 03:18:26,2
2035,3035,1,2017-03-09 17:32:24,1
2036,3036,1,2017-03-09 17:42:09,1
2037,3037,1,2017-03-09 17:53:08,1
2038,3038,0,2017-08-24 05:07:34,3
2039,3039,1,2017-03-09 18:17:41,1
2040,3040,0,2017-03-09 18:18:43,1
2041,3041,0,2017-03-09 18:48:05,1
2042,3042,0,2017-08-24 08:15:10,2
2043,3043,0,2017-09-11 03:24:39,2
2044,3044,1,2017-03-09 19:20:54,1
2045,3045,1,2017-03-09 20:07:38,1
2046,3046,0,2017-03-09 20:22:24,1
2047,3047,0,2017-03-09 20:36:06,1
2048,3048,0,2017-03-09 20:59:11,1
2049,3049,0,2017-03-09 21:33:51,1
2050,3050,0,2017-05-18 21:48:10,2
2051,3051,1,2017-09-16 13:41:40,4
2052,3052,0,2017-03-10 00:00:13,1
2053,3053,0,2017-04-17 23:50:45,2
2054,3054,0,2017-07-27 21:22:23,6
2055,3055,0,2017-09-30 02:40:18,5
2056,3056,1,2017-03-10 01:19:16,1
2057,3057,0,2017-04-05 01:57:14,2
2058,3058,0,2017-04-02 16:32:36,2
2059,3059,1,2017-03-10 02:39:58,1
2060,3060,0,2017-03-10 02:46:36,1
2061,3061,1,2017-03-10 03:53:13,1
2062,3062,1,2017-03-10 10:07:55,1
2063,3063,0,2017-03-10 14:26:22,1
2064,3064,1,2017-08-26 19:50:10,4
2065,3065,1,2017-05-18 20:28:46,4
2066,3066,0,2017-03-10 17:23:12,1
2067,3067,1,2017-10-11 20:55:25,5
2068,3068,1,2017-07-23 13:55:21,3
2069,3069,1,2017-03-10 19:45:42,1
2070,3070,1,2017-03-10 20:00:50,1
2071,3071,1,2017-03-10 20:21:50,1
2072,3072,0,2017-03-10 20:27:40,1
2073,3073,1,2017-03-10 21:25:36,1
2074,3074,0,2017-06-14 14:28:13,4
2075,3075,1,2017-07-08 22:24:23,4
2076,3076,0,2017-03-10 22:03:15,1
2077,3077,1,2017-06-04 21:41:34,3
2078,3078,0,2017-03-10 23:20:18,1
2079,3079,1,2017-03-22 09:31:26,3
2080,3080,0,2017-03-11 01:39:25,1
2081,3081,1,2017-03-11 02:06:47,1
2082,3082,1,2017-03-18 02:12:47,2
2083,3083,0,2017-03-11 06:38:49,1
2084,3084,1,2017-03-11 06:39:46,1
2085,3085,0,2017-06-30 18:59:49,8
2086,3086,1,2017-04-03 23:39:26,3
2087,3087,0,2017-03-11 13:47:57,1
2088,3088,0,2017-03-11 16:21:00,1
2089,3089,1,2017-03-11 16:55:44,1
2090,3090,0,2017-03-11 18:05:10,1
2091,3091,0,2017-03-11 18:36:46,1
2092,3092,1,2017-12-27 00:44:17,3
2093,3093,0,2017-03-11 20:19:33,1
2094,3094,0,2017-03-11 20:42:20,1
2095,3095,0,2017-03-11 20:55:46,1
2096,3096,0,2017-05-08 17:50:30,3
2097,3097,0,2017-06-17 23:04:43,2
2098,3098,1,2017-05-22 05:09:31,7
2099,3099,0,2017-05-30 01:30:46,2
2100,3100,1,2017-04-10 18:12:30,2
2101,3101,0,2017-07-21 03:38:55,3
2102,3102,1,2017-03-12 06:43:13,1
2103,3103,0,2017-04-29 10:41:27,2
2104,3104,1,2017-03-12 14:01:58,1
2105,3105,1,2017-05-14 19:56:02,2
2106,3106,0,2017-05-19 16:01:44,3
2107,3107,0,2017-04-25 12:43:54,4
2108,3108,1,2017-03-12 21:57:24,1
2109,3109,1,2017-11-26 21:57:38,2
2110,3110,1,2017-03-12 22:11:13,1
2111,3111,0,2017-03-12 22:56:59,1
2112,3112,1,2017-03-13 00:04:19,1
2113,3113,0,2017-04-03 21:50:08,4
2114,3114,0,2017-03-13 00:40:03,1
2115,3115,0,2017-06-27 15:53:28,3
2116,3116,0,2017-04-12 13:33:52,3
2117,3117,1,2017-04-16 11:41:57,2
2118,3118,1,2017-06-15 13:35:24,2
2119,3119,1,2017-03-13 02:16:16,1
2120,3120,1,2017-10-10 06:52:30,3
2121,3121,1,2017-03-13 02:40:00,1
2122,3122,1,2017-05-18 19:51:01,3
2123,3123,1,2017-03-13 04:19:34,1
2124,3124,1,2017-03-13 07:19:39,1
2125,3125,1,2017-03-13 11:49:56,1
2126,3126,1,2017-07-20 01:20:30,4
2127,3127,1,2017-05-11 19:41:47,4
2128,3128,1,2017-06-11 21:47:35,2
2129,3129,0,2017-11-25 18:51:00,3
2130,3130,1,2017-03-13 14:10:35,1
2131,3131,0,2017-05-11 01:05:46,3
2132,3132,1,2017-03-30 15:21:16,2
2133,3133,0,2017-04-17 18:03:47,3
2134,3134,1,2017-03-13 16:29:49,1
2135,3135,1,2017-03-13 17:16:12,1
2136,3136,1,2017-03-13 18:11:00,1
2137,3137,1,2017-03-13 18:27:54,1
2138,3138,0,2017-03-13 19:27:20,1
2139,3139,1,2017-11-25 13:33:00,2
2140,3140,0,2017-03-13 21:31:01,1
2141,3141,0,2017-03-13 21:40:12,1
2142,3142,0,2017-07-11 11:46:15,3
2143,3143,0,2017-03-14 02:16:11,1
2144,3144,1,2017-03-14 04:00:37,1
2145,3145,1,2017-03-14 07:12:34,1
2146,3146,0,2017-09-08 01:14:58,3
2147,3147,0,2017-10-24 17:39:00,9
2148,3148,0,2017-03-14 15:07:34,1
2149,3149,0,2017-05-15 20:24:58,4
2150,3150,1,2017-03-14 15:52:57,1
2151,3151,1,2017-03-14 16:23:34,1
2152,3152,1,2017-05-02 20:55:51,2
2153,3153,1,2017-11-25 14:01:13,2
2154,3154,0,2017-03-14 17:16:05,1
2155,3155,1,2017-03-14 17:20:07,1
2156,3156,0,2017-03-14 18:21:47,1
2157,3157,0,2017-03-14 18:28:13,1
2158,3158,0,2017-10-06 12:12:23,4
2159,3159,1,2017-03-14 20:31:47,1
2160,3160,1,2017-03-14 21:11:55,1
2161,3161,0,2017-07-03 01:38:18,3
2162,3162,1,2017-10-09 17:22:00,9
2163,3163,1,2017-05-09 03:53:10,3
2164,3164,0,2017-03-14 23:28:13,1
2165,3165,0,2017-03-15 00:16:19,1
2166,3166,0,2017-06-15 01:38:49,2
2167,3167,1,2017-07-01 16:06:08,3
2168,3168,1,2017-03-15 01:36:41,1
2169,3169,0,2017-03-15 02:09:15,1
2170,3170,0,2017-12-30 22:19:11,12
2171,3171,1,2017-03-15 02:27:28,1
2172,3172,1,2017-03-15 02:30:08,1
2173,3173,1,2017-05-02 02:03:14,2
2174,3174,1,2017-03-15 03:20:57,1
2175,3175,0,2017-11-23 13:51:31,11
2176,3176,1,2017-03-15 03:41:52,1
2177,3177,0,2017-03-15 05:15:47,1
2178,3178,1,2017-03-15 09:43:29,1
2179,3179,0,2017-03-15 11:01:58,1
2180,3180,0,2017-03-15 11:38:32,1
2181,3181,0,2017-03-15 12:49:05,1
2182,3182,1,2017-03-15 14:10:02,1
2183,3183,1,2017-03-15 14:19:57,1
2184,3184,0,2017-03-15 14:45:10,1
2185,3185,1,2017-03-15 15:23:24,1
2186,3186,0,2017-04-21 15:29:57,3
2187,3187,1,2017-05-09 16:23:33,3
2188,3188,1,2017-03-15 18:00:14,1
2189,3189,1,2017-03-15 19:28:05,1
2190,3190,1,2017-03-15 19:32:04,1
2191,3191,0,2017-06-25 19:09:25,2
2192,3192,0,2017-12-22 21:25:12,8
2193,3193,0,2017-03-16 01:54:30,2
2194,3194,0,2017-03-31 21:51:53,2
2195,3195,1,2017-09-12 04:33:27,4
2196,3196,0,2017-03-15 21:11:32,1
2197,3197,1,2017-06-30 15:09:32,3
2198,3198,1,2017-03-15 23:51:56,1
2199,3199,1,2017-05-18 21:26:24,2
2200,3200,0,2017-04-26 02:11:10,2
2201,3201,1,2017-03-16 02:21:33,1
2202,3202,0,2017-03-16 03:16:19,1
2203,3203,1,2017-04-12 01:32:18,2
2204,3204,1,2017-03-16 05:09:24,1
2205,3205,0,2017-05-25 14:37:41,3
2206,3206,0,2017-03-16 13:37:32,1
2207,3207,1,2017-03-16 13:49:01,1
2208,3208,1,2017-05-19 17:31:38,2
2209,3209,1,2017-03-16 14:26:37,1
2210,3210,0,2017-07-24 16:17:11,4
2211,3211,1,2017-10-06 22:10:25,3
2212,3212,1,2017-03-16 17:59:54,1
2213,3213,0,2017-03-16 18:03:29,1
2214,3214,1,2017-03-16 18:21:58,1
2215,3215,0,2017-03-16 18:53:58,1
2216,3216,1,2017-03-16 19:26:51,1
2217,3217,1,2017-03-16 19:45:38,1
2218,3218,1,2017-03-16 19:54:23,1
2219,3219,1,2017-08-05 23:16:34,4
2220,3220,0,2017-07-11 21:27:49,2
2221,3221,0,2017-07-03 21:28:53,6
2222,3222,1,2017-03-16 22:27:24,1
2223,3223,0,2017-03-17 00:50:38,1
